City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
282,Laguna,US,2022-04-17 15:58:40,38.421,-121.4238,288.2,77,0,4.12
283,Hauterive,FR,2022-04-17 15:58:41,46.0901,3.4459,292.57,40,3,3.69
284,Coromandel,BR,2022-04-17 15:58:41,-18.4733,-47.2003,299.43,45,36,2.74
285,Komsomolskiy,UZ,2022-04-17 15:58:41,40.4272,71.7189,295.55,24,42,2.06
286,Naze,JP,2022-04-17 15:58:42,28.3667,129.4833,290.66,62,82,2.82
287,Tabou,CI,2022-04-17 15:58:42,4.423,-7.3528,298.38,84,100,2.82
288,Flinders,AU,2022-04-17 15:58:42,-34.5833,150.8552,290.47,88,51,3.46
289,Karasuk,RU,2022-04-17 15:58:42,53.7377,78.0403,286.72,51,100,2.15
290,Mezhdurechensk,RU,2022-04-17 15:58:43,53.6942,88.0603,280.2,92,100,1.48
291,Sinnamary,GF,2022-04-17 15:58:43,5.3833,-52.95,301.05,73,62,4.46
292,Pacific Grove,US,2022-04-17 15:58:28,36.6177,-121.9166,283.39,87,3,3.58
293,Bam,IR,2022-04-17 15:58:44,29.106,58.357,299.49,24,73,2.46
294,Tazovskiy,RU,2022-04-17 15:58:44,67.4667,78.7,262.14,93,84,6.58
295,Waipawa,NZ,2022-04-17 15:58:44,-41.4122,175.5153,280.59,86,42,2.43
296,Jaicos,BR,2022-04-17 15:58:45,-7.3592,-41.1378,305.84,45,50,1.91
297,Hopewell,US,2022-04-17 15:58:45,37.3043,-77.2872,290.3,54,85,4.32
298,Naples,IT,2022-04-17 15:56:47,40.8333,14.25,289.4,44,40,8.75
299,Haines Junction,CA,2022-04-17 15:58:45,60.7522,-137.5108,265.12,73,98,2.06
300,Batagay,RU,2022-04-17 15:58:46,67.6333,134.6333,257.18,98,34,2.33
301,New Bern,US,2022-04-17 15:57:45,35.1085,-77.0441,294.83,62,98,0.89
302,Vao,NC,2022-04-17 15:58:46,-22.6667,167.4833,297.97,70,16,1.7
303,Cherskiy,RU,2022-04-17 15:58:46,68.75,161.3,254.47,99,100,2.29
304,Torbay,CA,2022-04-17 15:58:47,47.6666,-52.7314,281.58,73,75,11.83
305,Bathsheba,BB,2022-04-17 15:58:47,13.2167,-59.5167,302.49,65,40,9.77
306,Weligama,LK,2022-04-17 15:58:47,5.9667,80.4167,300.31,80,77,1.91
307,Atbasar,KZ,2022-04-17 15:58:48,51.8,68.3333,284.92,59,100,3.07
308,Luanda,AO,2022-04-17 15:54:19,-8.8368,13.2343,302.15,74,20,5.14
309,Reyes,BO,2022-04-17 15:58:48,-14.3167,-67.3833,301.41,44,24,2.77
310,Nola,IT,2022-04-17 15:58:48,40.922,14.5329,289.28,43,100,7.6
311,Praia Da Vitoria,PT,2022-04-17 15:56:58,38.7333,-27.0667,291.29,72,40,5.81
312,Sioux Lookout,CA,2022-04-17 15:58:49,50.1001,-91.917,269.19,63,40,2.06
313,Yatou,CN,2022-04-17 15:58:49,37.15,122.3833,285.11,48,100,3.39
314,Grahamstown,ZA,2022-04-17 15:58:49,-33.3042,26.5328,289.23,69,100,2.52
315,Shache,CN,2022-04-17 15:58:50,38.4167,77.2406,291.73,17,96,3.21
316,Paramirim,BR,2022-04-17 15:58:50,-13.4425,-42.2389,300.03,64,94,5.1
317,Homer,US,2022-04-17 15:58:50,59.6425,-151.5483,276.37,80,100,1.34
318,Dunedin,NZ,2022-04-17 15:53:52,-45.8742,170.5036,285.26,70,8,2.68
319,Castro,BR,2022-04-17 15:58:51,-24.7911,-50.0119,292.13,55,42,1.39
320,Arica,CL,2022-04-17 15:58:51,-18.475,-70.3042,293.28,60,100,3.09
321,Half Moon Bay,US,2022-04-17 15:58:51,37.4636,-122.4286,284.85,78,100,0.0
322,Ilebo,CD,2022-04-17 15:58:52,-4.3167,20.5833,301.45,70,81,0.74
323,Hambantota,LK,2022-04-17 15:58:52,6.1241,81.1185,298.34,100,20,1.54
324,Mareeba,AU,2022-04-17 15:59:52,-17.0,145.4333,294.55,92,86,1.21
325,Xinzhou,CN,2022-04-17 15:59:53,38.4092,112.7333,283.69,52,65,3.97
326,Cooma,AU,2022-04-17 15:59:53,-36.2333,149.1333,281.02,81,99,1.03
327,Taiyuan,CN,2022-04-17 15:59:53,37.8694,112.5603,285.07,43,0,11.0
328,Ambunti,PG,2022-04-17 15:59:54,-4.2365,142.8448,297.05,98,100,0.94
329,Yaan,NG,2022-04-17 15:59:54,7.3833,8.5667,308.46,39,57,3.56
330,Codrington,AU,2022-04-17 15:59:54,-38.2667,141.9667,286.41,95,100,2.58
331,Tarauaca,BR,2022-04-17 15:59:54,-8.1614,-70.7656,300.73,77,11,1.83
332,Porto Santo,PT,2022-04-17 15:59:55,33.072,-16.3415,292.36,68,20,10.29
333,Beyneu,KZ,2022-04-17 15:59:55,45.3167,55.2,293.18,26,92,2.53
334,Ulladulla,AU,2022-04-17 15:59:55,-35.35,150.4667,287.65,80,81,2.9
335,Chumikan,RU,2022-04-17 15:59:56,54.7183,135.315,262.43,96,92,2.03
336,Broome,US,2022-04-17 15:59:56,42.2506,-75.833,277.3,64,100,3.58
337,Evensk,RU,2022-04-17 15:59:56,61.95,159.2333,268.53,84,100,3.79
338,Zhangzhou,CN,2022-04-17 15:59:57,24.5133,117.6556,291.11,69,46,1.06
339,Kommunisticheskiy,RU,2022-04-17 15:59:57,61.6789,64.4819,267.93,91,42,1.99
340,Kefamenanu,ID,2022-04-17 15:59:57,-9.4467,124.4781,295.38,94,97,1.15
341,Puerto Colombia,CO,2022-04-17 15:59:58,10.9878,-74.9547,303.2,60,100,5.45
342,Getahovit,AM,2022-04-17 15:59:58,40.8978,45.1392,284.55,70,3,1.18
343,Touros,BR,2022-04-17 15:59:29,-5.1989,-35.4608,303.59,60,97,4.62
344,Fuyang,CN,2022-04-17 15:59:58,32.9,115.8167,284.33,57,99,1.08
345,Hoa Binh,VN,2022-04-17 15:59:59,20.8133,105.3383,291.58,94,100,0.96
346,Carnduff,CA,2022-04-17 15:59:59,49.1667,-101.8009,265.58,94,100,5.65
347,Roebourne,AU,2022-04-17 15:59:59,-20.7833,117.1333,302.67,39,23,2.65
348,Flin Flon,CA,2022-04-17 16:00:00,54.7682,-101.865,268.06,46,40,1.54
349,Xianshuigu,CN,2022-04-17 16:00:01,38.985,117.3828,289.15,44,0,3.0
350,Kieta,PG,2022-04-17 16:00:01,-6.2167,155.6333,299.61,82,100,0.54
351,Fagersta,SE,2022-04-17 16:00:02,60.0042,15.7932,289.81,48,30,1.01
352,Grand Gaube,MU,2022-04-17 16:00:05,-20.0064,57.6608,298.92,88,35,2.68
353,Meiringen,CH,2022-04-17 16:00:09,46.7268,8.184,288.52,38,20,8.23
354,Bereda,ES,2022-04-17 16:00:09,43.2686,-7.5406,291.71,68,95,3.0
355,Dukat,RU,2022-04-17 16:00:13,62.55,155.55,259.89,97,98,1.42
356,Saint Anthony,US,2022-04-17 15:58:20,45.0205,-93.218,279.84,48,97,2.68
357,Port-Gentil,GA,2022-04-17 16:00:15,-0.7193,8.7815,302.13,79,40,5.14
358,Soyo,AO,2022-04-17 16:00:16,-6.1349,12.3689,300.9,79,70,4.01
359,Vallenar,CL,2022-04-17 16:00:16,-28.5708,-70.7581,298.44,30,0,1.96
360,Udachnyy,RU,2022-04-17 16:00:17,66.4167,112.4,275.14,99,100,4.97
361,Ono,JP,2022-04-17 16:00:18,34.85,134.9333,288.23,66,53,1.85
362,Mindelo,CV,2022-04-17 16:00:19,16.8901,-24.9804,294.12,75,0,5.56
363,Nkayi,CG,2022-04-17 16:00:19,-4.1841,13.2884,303.73,71,80,0.21
364,Quillota,CL,2022-04-17 15:57:08,-32.8833,-71.2667,285.96,48,4,2.72
365,Yumen,CN,2022-04-17 16:00:20,40.2833,97.2,281.8,23,0,3.81
366,Gamba,GA,2022-04-17 16:00:21,-2.65,10.0,300.73,77,89,3.59
367,Cidreira,BR,2022-04-17 16:00:22,-30.1811,-50.2056,294.24,60,85,3.74
368,Umea,SE,2022-04-17 16:00:23,63.8284,20.2597,281.11,71,0,2.06
369,Roros,NO,2022-04-17 16:00:24,62.5747,11.3842,285.06,40,0,2.06
370,Giyani,ZA,2022-04-17 16:01:24,-23.3025,30.7187,290.16,82,100,3.54
371,Ravar,IR,2022-04-17 16:01:25,31.2656,56.8055,294.79,33,53,3.67
372,Puerto Penasco,MX,2022-04-17 16:01:25,31.3167,-113.5333,296.34,40,0,3.17
373,Ugoofaaru,MV,2022-04-17 16:01:25,5.6667,73.0,302.42,73,100,4.76
374,Akyab,MM,2022-04-17 16:01:26,20.15,92.9,301.14,84,12,2.08
375,Saint-Pierre,RE,2022-04-17 16:00:13,-21.3393,55.4781,298.97,83,21,8.23
376,Nizwa,OM,2022-04-17 16:01:26,22.9333,57.5333,306.36,16,86,2.86
377,Talcahuano,CL,2022-04-17 16:01:26,-36.7167,-73.1167,287.3,75,100,2.61
378,Severnyy,RU,2022-04-17 16:01:27,50.677,36.5532,281.17,100,75,2.0
379,Leningradskiy,RU,2022-04-17 16:01:27,69.3833,178.4167,254.69,96,37,1.48
380,Roma,US,2022-04-17 16:01:27,43.2128,-75.4557,277.8,72,100,8.49
381,Port Hedland,AU,2022-04-17 15:58:07,-20.3167,118.5667,299.18,89,17,2.06
382,Kavieng,PG,2022-04-17 16:01:28,-2.5744,150.7967,301.36,73,78,5.82
383,Puerto Rondon,CO,2022-04-17 16:01:28,6.2805,-71.1,297.99,82,100,1.81
384,Tutoia,BR,2022-04-17 16:00:19,-2.7619,-42.2744,301.13,82,83,3.48
385,Ambositra,MG,2022-04-17 16:01:29,-20.5167,47.25,288.36,97,5,1.58
386,Acari,PE,2022-04-17 16:01:29,-15.4311,-74.6158,298.09,55,89,3.73
387,Kutum,SD,2022-04-17 16:01:29,14.2,24.6667,306.58,13,100,2.19
388,Jumla,NP,2022-04-17 16:01:30,29.2747,82.1838,284.1,60,57,2.26
389,Uarini,BR,2022-04-17 16:01:30,-2.99,-65.1083,301.31,80,100,1.18
390,Strezhevoy,RU,2022-04-17 16:01:30,60.7333,77.5889,267.98,93,100,3.23
391,Inhambane,MZ,2022-04-17 16:01:31,-23.865,35.3833,295.85,91,93,3.1
392,Stornoway,GB,2022-04-17 16:01:31,58.2093,-6.3865,283.67,93,75,1.03
393,Keti Bandar,PK,2022-04-17 16:01:31,24.1447,67.4497,300.86,81,7,6.53
394,Popondetta,PG,2022-04-17 16:01:32,-8.7537,148.2534,296.64,92,84,1.34
395,Aksarka,RU,2022-04-17 16:01:32,66.5606,67.7975,262.41,89,43,3.63
396,Norman,US,2022-04-17 16:01:32,35.2226,-97.4395,288.66,66,100,3.13
397,Aljezur,PT,2022-04-17 16:01:33,37.3191,-8.8033,293.0,60,100,5.72
398,Richards Bay,ZA,2022-04-17 16:01:33,-28.783,32.0377,291.23,93,100,0.91
399,Viedma,AR,2022-04-17 16:01:33,-40.8135,-62.9967,291.95,60,92,4.84
400,Mayumba,GA,2022-04-17 16:01:34,-3.432,10.6554,300.39,80,83,3.34
401,Klyuchi,RU,2022-04-17 16:01:34,52.2667,79.1667,288.71,41,91,3.74
402,Pilar,BR,2022-04-17 15:59:47,-9.5972,-35.9567,301.11,53,53,4.15
403,Masindi,UG,2022-04-17 16:01:34,1.6744,31.715,295.69,69,64,1.47
404,Malanville,BJ,2022-04-17 16:01:35,11.8685,3.3899,312.19,10,68,2.9
405,Tiarei,PF,2022-04-17 16:01:35,-17.5333,-149.3333,297.16,76,14,6.02
406,Marzuq,YE,2022-04-17 16:01:35,14.4,46.4667,298.84,47,30,3.96
407,Port Macquarie,AU,2022-04-17 16:01:36,-31.4333,152.9167,289.2,88,27,2.17
408,Hamilton,US,2022-04-17 16:00:13,39.1834,-84.5333,281.07,47,96,2.68
409,Shingu,JP,2022-04-17 16:01:36,33.7333,135.9833,287.26,91,91,3.41
410,Shelbyville,US,2022-04-17 16:01:18,35.4834,-86.4603,287.62,58,0,3.6
411,Nago,JP,2022-04-17 16:01:36,26.5881,127.9761,291.83,71,5,1.94
412,Comodoro Rivadavia,AR,2022-04-17 16:00:00,-45.8667,-67.5,292.07,37,0,6.17
413,Kirakira,SB,2022-04-17 16:01:37,-10.4544,161.9205,299.61,81,100,2.38
414,Isangel,VU,2022-04-17 16:02:37,-19.55,169.2667,299.3,84,100,1.19
415,Donduseni,MD,2022-04-17 16:02:38,48.2427,27.6101,279.7,48,96,5.43
416,Lixourion,GR,2022-04-17 16:02:38,38.2019,20.4314,292.15,55,40,0.0
417,Fez,MA,2022-04-17 16:02:38,34.0372,-4.9998,302.29,24,0,3.6
418,Kholtoson,RU,2022-04-17 16:02:38,50.2981,103.3097,274.66,64,40,2.36
419,Philippsburg,DE,2022-04-17 16:02:39,49.2358,8.4564,290.92,18,27,0.89
420,Eureka,US,2022-04-17 16:02:39,40.8021,-124.1637,281.59,89,100,1.24
421,Palana,RU,2022-04-17 16:02:39,59.1167,159.9667,262.24,96,95,2.34
422,Artesia,US,2022-04-17 16:02:40,33.8658,-118.0831,292.52,74,0,1.54
423,Ikorodu,NG,2022-04-17 16:02:40,6.6191,3.5041,303.03,69,85,5.97
424,Mineiros,BR,2022-04-17 16:02:40,-17.5694,-52.5511,297.5,38,1,2.52
425,Salalah,OM,2022-04-17 16:02:41,17.0151,54.0924,300.89,81,2,3.12
426,Lodja,CD,2022-04-17 16:02:41,-3.4833,23.4333,299.34,75,100,0.92
427,Marau,BR,2022-04-17 16:00:56,-28.4492,-52.2,293.9,59,88,1.92
428,Duncan,US,2022-04-17 16:02:42,34.5023,-97.9578,291.51,62,0,4.12
429,Ukiah,US,2022-04-17 16:01:45,39.1502,-123.2078,281.13,89,100,0.89
430,Beira,MZ,2022-04-17 16:02:42,-19.8436,34.8389,300.2,83,40,3.09
431,Sola,VU,2022-04-17 16:02:42,-13.8833,167.55,300.59,73,84,2.26
432,Vanavara,RU,2022-04-17 16:02:43,60.34,102.2797,278.92,87,99,6.17
433,Omsukchan,RU,2022-04-17 16:02:43,62.5333,155.8,261.21,97,100,1.57
434,Anlu,CN,2022-04-17 16:02:43,31.1661,112.5831,285.93,76,100,1.39
435,Mapiripan,CO,2022-04-17 16:02:44,2.8892,-72.1256,301.34,71,88,0.89
436,Almaznyy,RU,2022-04-17 16:02:44,48.0448,40.045,287.7,59,95,1.06
437,Pangai,TO,2022-04-17 16:02:44,-19.8,-174.35,300.3,77,69,5.23
438,Bokod,HU,2022-04-17 16:02:45,47.4919,18.2474,286.31,41,78,2.33
439,Hueytown,US,2022-04-17 16:02:45,33.4512,-86.9967,289.2,100,100,2.06
440,Nouadhibou,MR,2022-04-17 16:02:45,20.931,-17.0347,291.83,90,20,6.86
441,Abu Samrah,SY,2022-04-17 16:02:45,35.3029,37.1841,297.99,15,100,5.04
442,Lugovoy,KZ,2022-04-17 16:02:46,42.9472,72.7644,291.63,48,83,2.28
443,Matagami,CA,2022-04-17 16:02:46,49.7502,-77.6328,268.21,68,100,6.17
444,Mildura,AU,2022-04-17 16:02:46,-34.2,142.15,292.63,76,100,4.29
445,Alenquer,BR,2022-04-17 16:02:47,-1.9417,-54.7383,303.42,64,100,0.54
446,Marsh Harbour,BS,2022-04-17 16:02:47,26.5412,-77.0636,298.28,72,76,5.27
447,Igrim,RU,2022-04-17 16:02:47,63.1906,64.4162,266.81,90,34,1.7
448,Hit,IQ,2022-04-17 16:02:48,33.6416,42.8251,298.35,14,0,2.76
449,Teya,RU,2022-04-17 16:02:48,60.3778,92.6267,274.28,92,100,3.99
450,Acajutla,SV,2022-04-17 16:02:48,13.5928,-89.8275,304.24,55,57,2.43
451,Quatre Cocos,MU,2022-04-17 16:02:49,-20.2078,57.7625,298.76,87,49,6.36
452,Fort Nelson,CA,2022-04-17 16:00:20,58.8053,-122.7002,262.03,84,100,3.27
453,Berlevag,NO,2022-04-17 16:02:49,70.8578,29.0864,277.15,98,100,3.93
454,Umm Lajj,SA,2022-04-17 16:02:49,25.0213,37.2685,300.61,52,92,0.86
455,Kitimat,CA,2022-04-17 16:02:50,54.0524,-128.6534,276.43,61,25,0.39
456,Katima Mulilo,NA,2022-04-17 16:02:50,-17.5,24.2667,297.02,67,60,2.11
457,Suntar,RU,2022-04-17 16:02:51,62.1444,117.6319,274.42,98,100,3.94
458,Isilkul,RU,2022-04-17 16:03:51,54.9109,71.2728,282.11,45,3,3.62
459,Benguela,AO,2022-04-17 16:00:33,-12.5763,13.4055,299.38,84,68,2.29
460,Barsovo,RU,2022-04-17 16:03:51,61.1667,73.1667,268.22,94,52,1.6
461,Havoysund,NO,2022-04-17 16:03:52,70.9963,24.6622,278.28,98,100,11.47
462,Srikakulam,IN,2022-04-17 16:03:52,18.3,83.9,301.47,66,99,4.86
463,Ossora,RU,2022-04-17 16:03:52,59.2353,163.0719,262.71,89,21,3.08
464,Verkhnevilyuysk,RU,2022-04-17 16:03:53,63.4453,120.3167,272.3,91,100,5.6
465,Petatlan,MX,2022-04-17 16:03:53,17.5167,-101.2667,301.04,39,88,1.91
466,Vestmanna,FO,2022-04-17 16:03:53,62.1564,-7.1664,281.66,100,100,4.63
467,Mount Gambier,AU,2022-04-17 16:03:54,-37.8333,140.7667,286.1,100,100,3.6
468,Tangshan,CN,2022-04-17 16:03:54,39.6333,118.1833,288.88,31,100,2.69
469,Lewisburg,US,2022-04-17 16:03:54,35.4492,-86.7889,286.53,57,40,4.12
470,Iberia,US,2022-04-17 16:03:55,29.9502,-91.7507,300.13,83,100,5.14
471,Bay-Khaak,RU,2022-04-17 16:03:55,51.1667,94.5,281.41,41,13,3.01
472,Jacareacanga,BR,2022-04-17 16:03:55,-6.2222,-57.7528,301.89,79,91,0.82
473,Tigzirt,DZ,2022-04-17 16:03:56,36.8886,4.1198,290.97,69,0,1.38
474,Hay River,CA,2022-04-17 15:59:23,60.8156,-115.7999,259.14,72,75,1.54
475,Port Moresby,PG,2022-04-17 16:03:56,-9.4431,147.1797,298.33,89,94,1.19
476,Korsakov,RU,2022-04-17 16:03:56,46.6328,142.7813,275.92,78,10,5.95
477,Ayan,RU,2022-04-17 16:03:57,56.45,138.1667,267.07,86,52,2.59
478,Ketchikan,US,2022-04-17 16:03:57,55.3422,-131.6461,277.14,75,0,3.09
479,Kamenka,RU,2022-04-17 16:00:23,51.3223,42.7678,284.77,76,99,1.67
480,Lenger,KZ,2022-04-17 16:03:57,42.183,69.8839,291.84,45,68,2.69
481,Sinjai,ID,2022-04-17 16:03:58,-5.1241,120.253,297.53,95,99,2.08
482,Kuching,MY,2022-04-17 15:59:36,1.55,110.3333,300.27,89,20,0.0
483,Bubaque,GW,2022-04-17 16:03:58,11.2833,-15.8333,298.31,66,45,7.85
484,Lata,PT,2022-04-17 16:03:58,40.1629,-8.3327,294.92,52,98,4.17
485,Palembang,ID,2022-04-17 16:00:55,-2.9167,104.7458,299.2,89,40,2.57
486,Asau,RO,2022-04-17 16:03:59,46.4333,26.4,278.86,59,100,4.67
487,Cairns,AU,2022-04-17 16:03:59,-16.9167,145.7667,297.12,89,100,4.12
488,Bairiki,KI,2022-04-17 16:03:59,1.3292,172.9752,299.15,83,20,2.57
489,Vestmannaeyjar,IS,2022-04-17 16:04:00,63.4427,-20.2734,279.73,69,54,3.14
490,Challans,FR,2022-04-17 16:04:00,46.8436,-1.8749,295.66,73,100,4.67
491,North Battleford,CA,2022-04-17 16:03:18,52.7834,-108.2847,273.37,64,87,1.26
492,Fortuna,US,2022-04-17 16:04:00,40.5982,-124.1573,281.44,93,0,2.57
493,Lompoc,US,2022-04-17 16:01:44,34.6391,-120.4579,287.0,85,100,7.15
494,Namibe,AO,2022-04-17 16:04:01,-15.1961,12.1522,297.79,74,61,4.46
495,Jardim,BR,2022-04-17 16:04:01,-21.4803,-56.1381,300.78,39,42,0.18
496,Urubicha,BO,2022-04-17 16:04:02,-15.3833,-62.95,297.33,50,100,2.51
497,Haljala,EE,2022-04-17 16:04:02,59.4336,26.2614,277.82,59,70,2.66
498,Mangrol,IN,2022-04-17 16:04:02,21.1167,70.1167,300.43,71,0,3.83
499,San Ignacio,BZ,2022-04-17 16:04:03,17.1561,-89.0714,303.23,62,20,2.06
500,Emerald,AU,2022-04-17 16:04:03,-23.5333,148.1667,290.56,64,0,3.77
501,Vardo,NO,2022-04-17 16:04:03,70.3705,31.1107,276.71,89,100,3.9
502,Nishihara,JP,2022-04-17 16:04:04,26.1842,127.7558,291.75,59,0,2.57
503,Port Augusta,AU,2022-04-17 16:04:04,-32.5,137.7667,292.46,78,100,8.12
504,Katangli,RU,2022-04-17 16:05:04,51.7102,143.2326,270.47,96,100,5.13
505,Madang,PG,2022-04-17 16:05:05,-5.2246,145.7966,297.76,90,75,1.17
506,Buri,BR,2022-04-17 16:05:06,-23.7975,-48.5928,294.18,60,53,3.53
507,Kisangani,CD,2022-04-17 16:05:06,0.5167,25.2,301.75,53,84,1.87
508,Kurumkan,RU,2022-04-17 16:05:06,54.3,110.3,279.53,83,98,1.86
509,Chatra,IN,2022-04-17 16:05:07,24.2167,84.8667,302.28,9,0,1.24
510,Coxim,BR,2022-04-17 16:05:07,-18.5067,-54.76,302.96,24,0,2.98
511,Bodden Town,KY,2022-04-17 16:05:07,19.2833,-81.25,303.15,69,20,3.09
512,Santa Rosa,PH,2022-04-17 16:02:52,14.3122,121.1114,300.99,73,25,4.55
513,Padang,ID,2022-04-17 16:00:28,-0.9492,100.3543,299.36,88,100,1.4
514,Dicabisagan,PH,2022-04-17 16:05:08,17.0818,122.4157,297.89,87,79,3.39
515,Axim,GH,2022-04-17 16:05:08,4.8699,-2.2405,301.05,76,94,4.66
516,Colares,PT,2022-04-17 16:05:09,38.7992,-9.4469,294.51,58,20,10.29
517,Borogontsy,RU,2022-04-17 16:05:09,62.6683,131.1683,259.88,97,7,1.53
518,Oranjestad,AW,2022-04-17 16:05:09,12.524,-70.027,302.12,70,75,12.35
519,Sibu,MY,2022-04-17 16:05:10,2.3,111.8167,297.24,98,84,0.78
520,General Pico,AR,2022-04-17 16:01:29,-35.6566,-63.7568,294.94,39,5,3.65
521,Buenaventura,CO,2022-04-17 16:05:10,3.8801,-77.0312,300.17,88,79,2.48
522,Ponta Pora,BR,2022-04-17 16:05:10,-22.5361,-55.7256,295.1,56,0,4.63
523,Jurado,CO,2022-04-17 16:05:11,7.1053,-77.7641,301.31,77,95,1.87
524,Puerto El Triunfo,SV,2022-04-17 16:05:11,13.2833,-88.55,305.66,54,85,2.23
525,Dearborn Heights,US,2022-04-17 16:05:11,42.337,-83.2733,277.9,48,40,2.06
526,Mana,GF,2022-04-17 16:05:12,5.6592,-53.7767,301.36,69,48,4.03
527,Miri,MY,2022-04-17 16:05:12,4.4148,114.0089,298.97,81,11,2.74
528,Taungdwingyi,MM,2022-04-17 16:05:12,20.0167,95.55,305.06,39,18,3.67
529,Collie,AU,2022-04-17 16:05:13,-33.3667,116.15,281.52,82,3,0.93
530,Riyadh,SA,2022-04-17 16:04:37,24.6877,46.7219,302.23,13,0,6.55
531,Cabo San Lucas,MX,2022-04-17 16:05:13,22.8909,-109.9124,303.76,17,40,1.54
532,Mahajanga,MG,2022-04-17 16:05:13,-15.7167,46.3167,302.26,58,2,1.49
533,Santa Maria Del Oro,MX,2022-04-17 16:05:14,25.9333,-105.3667,298.02,9,47,3.57
534,Maraa,BR,2022-04-17 16:05:14,-1.8333,-65.3667,302.51,72,97,1.12
535,Boddam,GB,2022-04-17 16:05:15,57.4667,-1.7833,286.72,86,100,8.42
536,Tenenkou,ML,2022-04-17 16:05:15,14.4572,-4.9169,311.59,7,6,5.74
537,Kashi,CN,2022-04-17 16:05:15,39.4547,75.9797,290.45,19,96,1.75
538,Goderich,CA,2022-04-17 16:01:37,43.7501,-81.7165,275.88,58,78,6.25
539,Matara,LK,2022-04-17 16:05:16,5.9485,80.5353,300.06,82,74,2.0
540,Ottawa,CA,2022-04-17 16:01:42,45.4112,-75.6981,280.22,58,79,2.24
541,Pombas,CV,2022-04-17 16:05:16,17.1503,-25.0201,297.03,76,2,5.83
542,Yorkton,CA,2022-04-17 16:05:17,51.2167,-102.4677,268.06,80,100,2.57
543,Banjar,ID,2022-04-17 16:05:17,-8.19,114.9675,299.27,89,100,1.25
544,Nioro,GM,2022-04-17 16:05:17,13.35,-15.75,312.94,8,91,3.6
545,Hamada,JP,2022-04-17 16:04:39,34.8833,132.0833,283.86,45,100,2.32
546,Turukhansk,RU,2022-04-17 16:05:18,65.8167,87.9833,262.52,94,100,6.63
547,Saint George,US,2022-04-17 16:00:55,37.1041,-113.5841,290.61,30,0,1.54
548,Buchanan,LR,2022-04-17 16:05:18,5.8808,-10.0467,300.91,70,100,2.79
549,Amga,RU,2022-04-17 16:05:18,60.8953,131.9608,262.09,96,14,1.24
550,Ocos,GT,2022-04-17 16:06:19,14.5094,-92.1933,306.25,68,25,3.71
551,Karratha,AU,2022-04-17 16:06:19,-20.7377,116.8463,302.78,44,42,2.53
552,Kasongo,CD,2022-04-17 16:06:19,-4.45,26.6667,296.56,89,93,1.23
553,Francisco Sa,BR,2022-04-17 16:06:20,-16.4758,-43.4883,298.52,60,84,5.55
554,Baripada,IN,2022-04-17 16:06:20,21.935,86.7214,304.08,51,32,6.72
555,Dwarka,IN,2022-04-17 16:06:20,22.2394,68.9678,300.32,81,0,5.57
556,Constitucion,CL,2022-04-17 16:06:21,-35.3333,-72.4167,289.83,64,79,2.03
557,Kuzino,RU,2022-04-17 16:06:21,57.0224,59.4412,273.8,89,99,2.58
558,Gigmoto,PH,2022-04-17 16:06:21,13.7796,124.39,299.09,84,60,4.05
559,Matay,EG,2022-04-17 16:06:22,28.419,30.7792,311.1,6,80,5.0
560,Vangaindrano,MG,2022-04-17 16:06:22,-23.35,47.6,296.62,86,1,2.39
561,Khash,IR,2022-04-17 16:06:22,28.2211,61.2158,297.86,22,4,4.7
562,Havre-Saint-Pierre,CA,2022-04-17 16:06:23,50.2334,-63.5986,273.35,100,100,2.06
563,Sambava,MG,2022-04-17 16:06:23,-14.2667,50.1667,298.6,89,3,4.92
564,Beringovskiy,RU,2022-04-17 16:06:23,63.05,179.3167,271.67,98,100,6.78
565,Kismayo,SO,2022-04-17 16:06:24,-0.3582,42.5454,301.5,78,100,6.77
566,Nome,US,2022-04-17 16:06:10,64.5011,-165.4064,272.19,80,100,8.75
